title,summary,authors,published,link
"3D Global Convolutional Adversarial Network\\ for Prostate MR Volume
  Segmentation","Advanced deep learning methods have been developed to conduct prostate MR
volume segmentation in either a 2D or 3D fully convolutional manner. However,
2D methods tend to have limited segmentation performance, since large amounts
of spatial information of prostate volumes are discarded during the
slice-by-slice segmentation process; and 3D methods also have room for
improvement, since they use isotropic kernels to perform 3D convolutions
whereas most prostate MR volumes have anisotropic spatial resolution. Besides,
the fully convolutional structural methods achieve good performance for
localization issues but neglect the per-voxel classification for segmentation
tasks. In this paper, we propose a 3D Global Convolutional Adversarial Network
(3D GCA-Net) to address efficient prostate MR volume segmentation. We first
design a 3D ResNet encoder to extract 3D features from prostate scans, and then
develop the decoder, which is composed of a multi-scale 3D global convolutional
block and a 3D boundary refinement block, to address the classification and
localization issues simultaneously for volumetric segmentation. Additionally,
we combine the encoder-decoder segmentation network with an adversarial network
in the training phrase to enforce the contiguity of long-range spatial
predictions. Throughout the proposed model, we use anisotropic convolutional
processing for better feature learning on prostate MR scans. We evaluated our
3D GCA-Net model on two public prostate MR datasets and achieved
state-of-the-art performances.","['Haozhe Jia', 'Yang Song', 'Donghao Zhang', 'Heng Huang', 'Dagan Feng', 'Michael Fulham', 'Yong Xia', 'Weidong Cai']",2018-07-18T02:27:53Z,http://arxiv.org/abs/1807.06742v1
"MANTIS: Model-Augmented Neural neTwork with Incoherent k-space Sampling
  for efficient MR T2 mapping","Quantitative mapping of magnetic resonance (MR) parameters have been shown as
valuable methods for improved assessment of a range of diseases. Due to the
need to image an anatomic structure multiple times, parameter mapping usually
requires long scan times compared to conventional static imaging. Therefore,
accelerated parameter mapping is highly-desirable and remains a topic of great
interest in the MR research community. While many recent deep learning methods
have focused on highly efficient image reconstruction for conventional static
MR imaging, applications of deep learning for dynamic imaging and in particular
accelerated parameter mapping have been limited. The purpose of this work was
to develop and evaluate a novel deep learning-based reconstruction framework
called Model-Augmented Neural neTwork with Incoherent k-space Sampling (MANTIS)
for efficient MR parameter mapping. Our approach combines end-to-end CNN
mapping with k-space consistency using the concept of cyclic loss to further
enforce data and model fidelity. Incoherent k-space sampling is used to improve
reconstruction performance. A physical model is incorporated into the proposed
framework, so that the parameter maps can be efficiently estimated directly
from undersampled images. The performance of MANTIS was demonstrated for the
spin-spin relaxation time (T2) mapping of the knee joint. Compared to
conventional reconstruction approaches that exploited image sparsity, MANTIS
yielded lower errors and higher similarity with respect to the reference in the
T2 estimation. Our study demonstrated that the proposed MANTIS framework, with
a combination of end-to-end CNN mapping, signal model-augmented data
consistency, and incoherent k-space sampling, represents a promising approach
for efficient MR parameter mapping. MANTIS can potentially be extended to other
types of parameter mapping with appropriate models.","['Fang Liu', 'Li Feng', 'Richard Kijowski']",2018-09-02T21:43:49Z,http://arxiv.org/abs/1809.03308v1
"Anisotropic Super Resolution in Prostate MRI using Super Resolution
  Generative Adversarial Networks","Acquiring High Resolution (HR) Magnetic Resonance (MR) images requires the
patient to remain still for long periods of time, which causes patient
discomfort and increases the probability of motion induced image artifacts. A
possible solution is to acquire low resolution (LR) images and to process them
with the Super Resolution Generative Adversarial Network (SRGAN) to create a
super-resolved version. This work applies SRGAN to MR images of the prostate
and performs three experiments. The first experiment explores improving the
in-plane MR image resolution by factors of 4 and 8, and shows that, while the
PSNR and SSIM (Structural SIMilarity) metrics are lower than the isotropic
bicubic interpolation baseline, the SRGAN is able to create images that have
high edge fidelity. The second experiment explores anisotropic super-resolution
via synthetic images, in that the input images to the network are
anisotropically downsampled versions of HR images. This experiment demonstrates
the ability of the modified SRGAN to perform anisotropic super-resolution, with
quantitative image metrics that are comparable to those of the anisotropic
bicubic interpolation baseline. Finally, the third experiment applies a
modified version of the SRGAN to super-resolve anisotropic images obtained from
the through-plane slices of the volumetric MR data. The output super-resolved
images contain a significant amount of high frequency information that make
them visually close to their HR counterparts. Overall, the promising results
from each experiment show that super-resolution for MR images is a successful
technique and that producing isotropic MR image volumes from anisotropic slices
is an achievable goal.","['Rewa Sood', 'Mirabela Rusu']",2019-12-19T19:05:18Z,http://arxiv.org/abs/1912.09497v1
"The effect of realistic geometries on the susceptibility-weighted MR
  signal in white matter","Purpose: To investigate the effect of realistic microstructural geometry on
the susceptibility-weighted magnetic resonance (MR) signal in white matter
(WM), with application to demyelination.
  Methods: Previous work has modeled susceptibility-weighted signals under the
assumption that axons are cylindrical. In this work, we explore the
implications of this assumption by considering the effect of more realistic
geometries. A three-compartment WM model incorporating relevant properties
based on literature was used to predict the MR signal. Myelinated axons were
modeled with several cross-sectional geometries of increasing realism: nested
circles, warped/elliptical circles and measured axonal geometries from electron
micrographs. Signal simulations from the different microstructural geometries
were compared to measured signals from a Cuprizone mouse model with varying
degrees of demyelination.
  Results: Results from simulation suggest that axonal geometry affects the MR
signal. Predictions with realistic models were significantly different compared
to circular models under the same microstructural tissue properties, for
simulations with and without diffusion.
  Conclusion: The geometry of axons affects the MR signal significantly.
Literature estimates of myelin susceptibility, which are based on fitting
biophysical models to the MR signal, are likely to be biased by the assumed
geometry, as will any derived microstructural properties.","['Tianyou Xu', 'Sean Foxley', 'Michiel Kleinnijenhuis', 'Way Cherng Chen', 'Karla L Miller']",2017-03-08T12:47:24Z,http://arxiv.org/abs/1703.02817v1
Deep CT to MR Synthesis using Paired and Unpaired Data,"MR imaging will play a very important role in radiotherapy treatment planning
for segmentation of tumor volumes and organs. However, the use of MR-based
radiotherapy is limited because of the high cost and the increased use of metal
implants such as cardiac pacemakers and artificial joints in aging society. To
improve the accuracy of CT-based radiotherapy planning, we propose a synthetic
approach that translates a CT image into an MR image using paired and unpaired
training data. In contrast to the current synthetic methods for medical images,
which depend on sparse pairwise-aligned data or plentiful unpaired data, the
proposed approach alleviates the rigid registration challenge of paired
training and overcomes the context-misalignment problem of the unpaired
training. A generative adversarial network was trained to transform 2D brain CT
image slices into 2D brain MR image slices, combining adversarial loss, dual
cycle-consistent loss, and voxel-wise loss. The experiments were analyzed using
CT and MR images of 202 patients. Qualitative and quantitative comparisons
against independent paired training and unpaired training methods demonstrate
the superiority of our approach.","['Cheng-Bin Jin', 'Hakil Kim', 'Wonmo Jung', 'Seongsu Joo', 'Ensik Park', 'Ahn Young Saem', 'In Ho Han', 'Jae Il Lee', 'Xuenan Cui']",2018-05-28T07:14:05Z,http://arxiv.org/abs/1805.10790v2
Statistical Methods in Computed Tomography Image Estimation,"Purpose: There is increasing interest in computed tomography (CT) image
estimations from magnetic resonance (MR) images. The estimated CT images can be
utilised for attenuation correction, patient positioning, and dose planning in
diagnostic and radiotherapy workflows. This study aims to introduce a novel
statistical learning approach for improving CT estimation from MR images and to
compare the performance of our method with the existing model based CT image
estimation methods.
  Methods: The statistical learning approach proposed here consists of two
stages. At the training stage, prior knowledges about tissue-types from CT
images were used together with a Gaussian mixture model (GMM) to explore CT
image estimations from MR images. Since the prior knowledges are not available
at the prediction stage, a classifier based on RUSBoost algorithm was trained
to estimate the tissue-types from MR images. For a new patient, the trained
classifier and GMMs were used to predict CT image from MR images. The
classifier and GMMs were validated by using voxel level 10-fold
cross-validation and patient-level leave-one-out cross-validation,
respectively.
  Results: The proposed approach has outperformance in CT estimation quality in
comparison with the existing model based methods, especially on bone tissues.
Our method improved CT image estimation by 5% and 23% on the whole brain and
bone tissues, respectively.
  Conclusions: Evaluation of our method shows that it is a promising method to
generate CT image substitutes for the implementation of fully MR-based
radiotherapy and PET/MRI applications.","['Fekadu L. Bayisa', 'Xijia Liu', 'Anders Garpebring', 'Jun Yu']",2018-05-28T18:42:43Z,http://arxiv.org/abs/1805.11126v2
SUSAN: Segment Unannotated image Structure using Adversarial Network,"Segmentation of magnetic resonance (MR) images is a fundamental step in many
medical imaging-based applications. The recent implementation of deep
convolutional neural networks (CNNs) in image processing has been shown to have
significant impacts on medical image segmentation. Network training of
segmentation CNNs typically requires images and paired annotation data
representing pixel-wise tissue labels referred to as masks. However, the
supervised training of highly efficient CNNs with deeper structure and more
network parameters requires a large number of training images and paired tissue
masks. Thus, there is great need to develop a generalized CNN-based
segmentation method which would be applicable for a wide variety of MR image
datasets with different tissue contrasts. The purpose of this study was to
develop and evaluate a generalized CNN-based method for fully-automated
segmentation of different MR image datasets using a single set of annotated
training data. A technique called cycle-consistent generative adversarial
network (CycleGAN) is applied as the core of the proposed method to perform
image-to-image translation between MR image datasets with different tissue
contrasts. A joint segmentation network is incorporated into the adversarial
network to obtain additional segmentation functionality. The proposed method
was evaluated for segmenting bone and cartilage on two clinical knee MR image
datasets acquired at our institution using only a single set of annotated data
from a publicly available knee MR image dataset. The new technique may further
improve the applicability and efficiency of CNN-based segmentation of medical
images while eliminating the need for large amounts of annotated training data.",['Fang Liu'],2018-12-03T05:00:07Z,http://arxiv.org/abs/1812.00555v1
"Compressed Domain Image Classification Using a Dynamic-Rate Neural
  Network","Compressed domain image classification performs classification directly on
compressive measurements acquired from the single-pixel camera, bypassing the
image reconstruction step. It is of great importance for extending high-speed
object detection and classification beyond the visible spectrum in a
cost-effective manner especially for resource-limited platforms. Previous
neural network methods require training a dedicated neural network for each
different measurement rate (MR), which is costly in computation and storage. In
this work, we develop an efficient training scheme that provides a neural
network with dynamic-rate property, where a single neural network is capable of
classifying over any MR within the range of interest with a given sensing
matrix. This training scheme uses only a few selected MRs for training and the
trained neural network is valid over the full range of MRs of interest. We
demonstrate the performance of the dynamic-rate neural network on datasets of
MNIST, CIFAR-10, Fashion-MNIST, COIL-100, and show that it generates
approximately equal performance at each MR as that of a single-rate neural
network valid only for one MR. Robustness to noise of the dynamic-rate model is
also demonstrated. The dynamic-rate training scheme can be regarded as a
general approach compatible with different types of sensing matrices, various
neural network architectures, and is a valuable step towards wider adoption of
compressive inference techniques and other compressive sensing related tasks
via neural networks.","['Yibo Xu', 'Weidi Liu', 'Kevin F. Kelly']",2019-01-28T20:16:24Z,http://arxiv.org/abs/1901.09983v2
"Coexistence of orbital and quantum critical magnetoresistance in
  FeSe$_{1-x}$S$_{x}$","The recent discovery of a non-magnetic nematic quantum critical point (QCP)
in the iron chalcogenide family FeSe$_{1-x}$S$_{x}$ has raised the prospect of
investigating, in isolation, the role of nematicity on the electronic
properties of correlated metals. Here we report a detailed study of the normal
state transverse magnetoresistance (MR) in FeSe$_{1-x}$S$_{x}$ for a series of
S concentrations spanning the nematic QCP. For all temperatures and
\textit{x}-values studied, the MR can be decomposed into two distinct
components: one that varies quadratically in magnetic field strength
$\mu_{0}\textit{H}$ and one that follows precisely the quadrature scaling form
recently reported in metals at or close to a QCP and characterized by a
\textit{H}-linear MR over an extended field range. The two components evolve
systematically with both temperature and S-substitution in a manner that is
determined by their proximity to the nematic QCP. This study thus reveals
unambiguously the coexistence of two independent charge sectors in a quantum
critical system. Moreover, the quantum critical component of the MR is found to
be less sensitive to disorder than the quadratic (orbital) MR, suggesting that
detection of the latter in previous MR studies of metals near a QCP may have
been obscured.","['S. Licciardello', 'N. Maksimovic', 'J. Ayres', 'J. Buhot', 'M. Culo', 'B. Bryant', 'S. Kasahara', 'Y. Matsuda', 'T. Shibauchi', 'V. Nagarajan', 'J. G. Analytis', 'N. E. Hussey']",2019-03-13T18:55:15Z,http://arxiv.org/abs/1903.05679v1
"Single-parameter scaling in the magnetoresistance of optimally doped
  La$_{2-x}$Sr$_{x}$CuO$_4$","We show that the recent magnetoresistance data on thin-film
La$_{2-x}$Sr$_{x}$CuO$_4$ (LSCO) in strong magnetic fields ($B$) obeys a
single-parameter scaling of the form MR$(B,T)=f(\mu_H(T)B)$, where
$\mu_H^{-1}(T)\sim T^{\alpha}$ ($1\le\alpha\le2$), from $T=180$K until
$T\sim20$K, at which point the single-parameter scaling breaks down. The
functional form of the MR is distinct from the simple quadratic-to-linear
quadrature combination of temperature and magnetic field found in the optimally
doped iron superconductor BaFe${}_2$(As${}_{1-x}$P${}_x$)${}_2$. Further,
low-temperature departure of the MR in LSCO from its high-temperature scaling
law leads us to conclude that the MR curve collapse is not the result of
quantum critical scaling. We examine the classical effective medium theory
(EMT) previously used to obtain the quadrature resistivity dependence on field
and temperature for metals with a $T$-linear zero-field resistivity. It appears
that this scaling form results only for a binary, random distribution of
metallic components. More generally, we find a low-temperature, high-field
region where the resistivity is simultaneously $T$ and $B$ linear when multiple
metallic components are present. Our findings indicate that if mesoscopic
disorder is relevant to the magnetoresistance in strange metal materials, the
binary-distribution model which seems to be relevant to the iron pnictides is
distinct from the more broad-continuous distributions relevant to the cuprates.
Using the latter, we examine the applicability of classical effective medium
theory to the MR in LSCO and compare calculated MR curves with the experimental
data.","['Christian Boyd', 'Philip W. Phillips']",2019-05-07T18:00:37Z,http://arxiv.org/abs/1905.02737v1
"Automated Multi-sequence Cardiac MRI Segmentation Using Supervised
  Domain Adaptation","Left ventricle segmentation and morphological assessment are essential for
improving diagnosis and our understanding of cardiomyopathy, which in turn is
imperative for reducing risk of myocardial infarctions in patients.
Convolutional neural network (CNN) based methods for cardiac magnetic resonance
(CMR) image segmentation rely on supervision with pixel-level annotations, and
may not generalize well to images from a different domain. These methods are
typically sensitive to variations in imaging protocols and data acquisition.
Since annotating multi-sequence CMR images is tedious and subject to inter- and
intra-observer variations, developing methods that can automatically adapt from
one domain to the target domain is of great interest. In this paper, we propose
an approach for domain adaptation in multi-sequence CMR segmentation task using
transfer learning that combines multi-source image information. We first train
an encoder-decoder CNN on T2-weighted and balanced-Steady State Free Precession
(bSSFP) MR images with pixel-level annotation and fine-tune the same network
with a limited number of Late Gadolinium Enhanced-MR (LGE-MR) subjects, to
adapt the domain features. The domain-adapted network was trained with just
four LGE-MR training samples and obtained an average Dice score of $\sim$85.0\%
on the test set comprises of 40 LGE-MR subjects. The proposed method
significantly outperformed a network without adaptation trained from scratch on
the same set of LGE-MR training data.","['Sulaiman Vesal', 'Nishant Ravikumar', 'Andreas Maier']",2019-08-21T07:16:07Z,http://arxiv.org/abs/1908.07726v1
"Structurally aware bidirectional unpaired image to image translation
  between CT and MR","Magnetic Resonance (MR) Imaging and Computed Tomography (CT) are the primary
diagnostic imaging modalities quite frequently used for surgical planning and
analysis. A general problem with medical imaging is that the acquisition
process is quite expensive and time-consuming. Deep learning techniques like
generative adversarial networks (GANs) can help us to leverage the possibility
of an image to image translation between multiple imaging modalities, which in
turn helps in saving time and cost. These techniques will help to conduct
surgical planning under CT with the feedback of MRI information. While previous
studies have shown paired and unpaired image synthesis from MR to CT, image
synthesis from CT to MR still remains a challenge, since it involves the
addition of extra tissue information. In this manuscript, we have implemented
two different variations of Generative Adversarial Networks exploiting the
cycling consistency and structural similarity between both CT and MR image
modalities on a pelvis dataset, thus facilitating a bidirectional exchange of
content and style between these image modalities. The proposed GANs translate
the input medical images by different mechanisms, and hence generated images
not only appears realistic but also performs well across various comparison
metrics, and these images have also been cross verified with a radiologist. The
radiologist verification has shown that slight variations in generated MR and
CT images may not be exactly the same as their true counterpart but it can be
used for medical purposes.","['Vismay Agrawal', 'Avinash Kori', 'Vikas Kumar Anand', 'Ganapathy Krishnamurthi']",2020-06-05T11:21:56Z,http://arxiv.org/abs/2006.03374v1
"Evacuation from Various Types of Finite 2D Square Grid Fields by a
  Metamorphic Robotic System","A metamorphic robotic system (MRS) is composed of anonymous, memoryless, and
autonomous modules that execute an identical distributed algorithm to move
while keeping the connectivity of the modules. For an MRS, the number of
modules required to solve a given task is an important complexity measure.
Here, we consider evacuation from a finite two-dimensional square grid field by
an MRS. This study aims to establish the minimum number of modules required to
solve the evacuation problem under several conditions. We consider a
rectangular field surrounded by walls with at least one exit. Our results show
that two modules are necessary and sufficient for evacuation from any
rectangular field if equipped with a global compass, which provides the modules
with a common sense of direction. After that, we focus on the case of modules
without a global compass and show that four (resp. seven) modules are necessary
and sufficient for restricted (resp. any) initial shapes of an MRS. We also
show that two modules are sufficient when an MRS is touching a wall in an
initial configuration. Then, we clarify the condition to stop an MRS after
evacuation of a rectangular field. Finally, we extend these results to mazes
and convex fields.","['Junya Nakamura', 'Sayaka Kamei', 'Yukiko Yamauchi']",2020-10-12T07:52:34Z,http://arxiv.org/abs/2010.05498v3
"Distributed Adaptive and Resilient Control of Multi-Robot Systems with
  Limited Field of View Interactions using Q-Learning","In this paper, we consider the problem of dynamically tuning gains for
multi-robot systems (MRS) under potential based control design framework where
the MRS team coordinates to maintain a connected topology while equipped with
limited field of view sensors. Applying the potential-based control framework
and assuming robot interaction is encoded by a triangular geometry, we derive a
distributed control law in order to achieve the topology control objective. A
typical shortcoming of potential-based control in distributed networks is that
the overall system behavior is highly sensitive to gain-tuning. To overcome
this limitation, we propose a distributed and adaptive gain controller that
preserves a designed pairwise interaction strength, independent of the network
size. Over that, we implement a control scheme that enables the MRS to be
resilient against exogenous attacks on on-board sensors or actuator of the
robots in MRS. In this regard, we model additive sensor and actuator faults
which are induced externally to render the MRS unstable. However, applying
$H_{\infty}$ control protocols by employing a static output-feedback design
technique guarantees bounded $L_2$ gains of the error induced by the sensor and
actuator fault signals. Finally, we apply policy iteration based Q-Learning to
solve for adaptive gains for the discrete-time MRS. Simulation results are
provided to support the theoretical findings.","['Pratik Mukherjee', 'Matteo Santilli', 'Andrea Gasparri', 'Ryan K. Williams']",2020-11-12T03:18:16Z,http://arxiv.org/abs/2011.06179v1
"Multi-institutional Collaborations for Improving Deep Learning-based
  Magnetic Resonance Image Reconstruction Using Federated Learning","Fast and accurate reconstruction of magnetic resonance (MR) images from
under-sampled data is important in many clinical applications. In recent years,
deep learning-based methods have been shown to produce superior performance on
MR image reconstruction. However, these methods require large amounts of data
which is difficult to collect and share due to the high cost of acquisition and
medical data privacy regulations. In order to overcome this challenge, we
propose a federated learning (FL) based solution in which we take advantage of
the MR data available at different institutions while preserving patients'
privacy. However, the generalizability of models trained with the FL setting
can still be suboptimal due to domain shift, which results from the data
collected at multiple institutions with different sensors, disease types, and
acquisition protocols, etc. With the motivation of circumventing this
challenge, we propose a cross-site modeling for MR image reconstruction in
which the learned intermediate latent features among different source sites are
aligned with the distribution of the latent features at the target site.
Extensive experiments are conducted to provide various insights about FL for MR
image reconstruction. Experimental results demonstrate that the proposed
framework is a promising direction to utilize multi-institutional data without
compromising patients' privacy for achieving improved MR image reconstruction.
Our code will be available at https://github.com/guopengf/FLMRCM.","['Pengfei Guo', 'Puyang Wang', 'Jinyuan Zhou', 'Shanshan Jiang', 'Vishal M. Patel']",2021-03-03T03:04:40Z,http://arxiv.org/abs/2103.02148v4
Dual-Octave Convolution for Accelerated Parallel MR Image Reconstruction,"Magnetic resonance (MR) image acquisition is an inherently prolonged process,
whose acceleration by obtaining multiple undersampled images simultaneously
through parallel imaging has always been the subject of research. In this
paper, we propose the Dual-Octave Convolution (Dual-OctConv), which is capable
of learning multi-scale spatial-frequency features from both real and imaginary
components, for fast parallel MR image reconstruction. By reformulating the
complex operations using octave convolutions, our model shows a strong ability
to capture richer representations of MR images, while at the same time greatly
reducing the spatial redundancy. More specifically, the input feature maps and
convolutional kernels are first split into two components (i.e., real and
imaginary), which are then divided into four groups according to their spatial
frequencies. Then, our Dual-OctConv conducts intra-group information updating
and inter-group information exchange to aggregate the contextual information
across different groups. Our framework provides two appealing benefits: (i) it
encourages interactions between real and imaginary components at various
spatial frequencies to achieve richer representational capacity, and (ii) it
enlarges the receptive field by learning multiple spatial-frequency features of
both the real and imaginary components. We evaluate the performance of the
proposed model on the acceleration of multi-coil MR image reconstruction.
Extensive experiments are conducted on an {in vivo} knee dataset under
different undersampling patterns and acceleration factors. The experimental
results demonstrate the superiority of our model in accelerated parallel MR
image reconstruction. Our code is available at:
github.com/chunmeifeng/Dual-OctConv.","['Chun-Mei Feng', 'Zhanyuan Yang', 'Geng Chen', 'Yong Xu', 'Ling Shao']",2021-04-12T10:51:05Z,http://arxiv.org/abs/2104.05345v1
Context-aware Telco Outdoor Localization,"Recent years have witnessed the fast growth in telecommunication (Telco)
techniques from 2G to upcoming 5G. Precise outdoor localization is important
for Telco operators to manage, operate and optimize Telco networks. Differing
from GPS, Telco localization is a technique employed by Telco operators to
localize outdoor mobile devices by using measurement report (MR) data. When
given MR samples containing noisy signals (e.g., caused by Telco signal
interference and attenuation), Telco localization often suffers from high
errors. To this end, the main focus of this paper is how to improve Telco
localization accuracy via the algorithms to detect and repair outlier positions
with high errors. Specifically, we propose a context-aware Telco localization
technique, namely RLoc, which consists of three main components: a
machine-learning-based localization algorithm, a detection algorithm to find
flawed samples, and a repair algorithm to replace outlier localization results
by better ones (ideally ground truth positions). Unlike most existing works to
detect and repair every flawed MR sample independently, we instead take into
account spatio-temporal locality of MR locations and exploit trajectory context
to detect and repair flawed positions. Our experiments on the real MR data sets
from 2G GSM and 4G LTE Telco networks verify that our work RLoc can greatly
improve Telco location accuracy. For example, RLoc on a large 4G MR data set
can achieve 32.2 meters of median errors, around 17.4% better than
state-of-the-art.","['Yige Zhang', 'Weixiong Rao', 'Mingxuan Yuan', 'Jia Zeng', 'Pan Hui']",2021-08-24T11:38:06Z,http://arxiv.org/abs/2108.10651v1
"Materials and possible mechanisms of extremely large magnetoresistance:
  A review","Magnetoresistance (MR) is a characteristic that the resistance of a substance
changes with the external magnetic field, reflecting various physical origins
and microstructures of the substance. A large MR, namely a huge response to a
low external field, has always been a useful functional feature in industrial
technology and a core goal pursued by physicists and materials scientists.
Conventional large MR materials are mainly manganites, whose colossal MR (CMR)
can be as high as -90%. The dominant mechanism is attributed to spin
configuration aligned by the external field, which reduces magnetic scattering
and thus resistance. In recent years, some new systems have shown an extremely
large unsaturated MR (XMR). Unlike ordinary metals, the positive MR of these
systems can reach 103-108% and is persistent under super high magnetic fields.
The XMR materials are mainly metals or semimetals, distributed in high-mobility
topological or non-topological systems, and some are magnetic, which suggests a
wide range of application scenarios. Various mechanisms have been proposed for
the potential physical origin of XMR, including electron-hole compensation,
steep band, ultrahigh mobility, high residual resistance ratio, topological
fermions, etc. It turns out that some mechanisms play a leading role in certain
systems, while more are far from clearly defined. In addition, the researches
on XMR are largely overlapped or closely correlated with other recently rising
physics and materials researches, such as topological matters and
two-dimensional (2D) materials, which makes elucidating the mechanism of XMR
even more important. Moreover, the disclosed novel properties will lay a broad
and solid foundation for the design and development of functional devices. In
this review, we will discuss several aspects in the following order: ...","['Rui Niu', 'W. K. Zhu']",2021-10-20T09:35:32Z,http://arxiv.org/abs/2110.10454v1
"Maximally recoverable local reconstruction codes from subspace direct
  sum systems","Maximally recoverable local reconstruction codes (MR LRCs for short) have
received great attention in the last few years. Various constructions have been
proposed in literatures. The main focus of this topic is to construct MR LRCs
over small fields. An $(N=nr,r,h,\Gd)$-MR LRC is a linear code over finite
field $\F_\ell$ of length $N$, whose codeword symbols are partitioned into $n$
local groups each of size $r$. Each local group can repair any $\Gd$ erasure
errors and there are further $h$ global parity checks to provide fault
tolerance from more global erasure patterns.
  MR LRCs deployed in practice have a small number of global parities such as
$h=O(1)$. In this parameter setting, all previous constructions require the
field size $\ell =\Omega_h (N^{h-1-o(1)})$. It remains challenging to improve
this bound. In this paper, via subspace direct sum systems, we present a
construction of MR LRC with the field size $\ell= O(N^{h-2+\frac1{h-1}-o(1)})$.
In particular, for the most interesting cases where $h=2,3$, we improve
previous constructions by either reducing field size or removing constraints.
In addition, we also offer some constructions of MR LRCs for larger global
parity $h$ that have field size incomparable with known upper bounds. The main
techniques used in this paper is through subspace direct sum systems that we
introduce. Interestingly, subspace direct sum systems are actually equivalent
to $\F_q$-linear codes over extension fields. Based on various constructions of
subspace direct sum systems, we are able to construct several classes of MR
LRCs.","['Shu Liu', 'Chaoping Xing']",2021-11-05T03:43:44Z,http://arxiv.org/abs/2111.03244v1
"Bayesian Mendelian randomization with study heterogeneity and data
  partitioning for large studies","Background: Mendelian randomization (MR) is a useful approach to causal
inference from observational studies when randomised controlled trials are not
feasible. However, study heterogeneity of two association studies required in
MR is often overlooked. When dealing with large studies, recently developed
Bayesian MR is limited by its computational expensiveness. Methods: We
addressed study heterogeneity by proposing a random effect Bayesian MR model
with multiple exposures and outcomes. For large studies, we adopted a subset
posterior aggregation method to tackle the problem of computation. In
particular, we divided data into subsets and combine estimated subset causal
effects obtained from the subsets"". The performance of our method was evaluated
by a number of simulations, in which part of exposure data was missing.
Results: Random effect Bayesian MR outperformed conventional inverse-variance
weighted estimation, whether the true causal effects are zero or non-zero. Data
partitioning of large studies had little impact on variations of the estimated
causal effects, whereas it notably affected unbiasedness of the estimates with
weak instruments and high missing rate of data. Our simulation results indicate
that data partitioning is a good way of improving computational efficiency, for
little cost of decrease in unbiasedness of the estimates, as long as the sample
size of subsets is reasonably large. Conclusions: We have further advanced
Bayesian MR by including random effects to explicitly account for study
heterogeneity. We also adopted a subset posterior aggregation method to address
the issue of computational expensiveness of MCMC, which is important especially
when dealing with large studies. Our proposed work is likely to pave the way
for more general model settings, as Bayesian approach itself renders great
flexibility in model constructions.","['Linyi Zou', 'Hui Guo', 'Carlo Berzuini']",2021-12-15T14:17:25Z,http://arxiv.org/abs/2112.08147v1
"PARCEL: Physics-based Unsupervised Contrastive Representation Learning
  for Multi-coil MR Imaging","With the successful application of deep learning to magnetic resonance (MR)
imaging, parallel imaging techniques based on neural networks have attracted
wide attention. However, in the absence of high-quality, fully sampled datasets
for training, the performance of these methods is limited. And the
interpretability of models is not strong enough. To tackle this issue, this
paper proposes a Physics-bAsed unsupeRvised Contrastive rEpresentation Learning
(PARCEL) method to speed up parallel MR imaging. Specifically, PARCEL has a
parallel framework to contrastively learn two branches of model-based unrolling
networks from augmented undersampled multi-coil k-space data. A sophisticated
co-training loss with three essential components has been designed to guide the
two networks in capturing the inherent features and representations for MR
images. And the final MR image is reconstructed with the trained contrastive
networks. PARCEL was evaluated on two vivo datasets and compared to five
state-of-the-art methods. The results show that PARCEL is able to learn
essential representations for accurate MR reconstruction without relying on
fully sampled datasets.","['Shanshan Wang', 'Ruoyou Wu', 'Cheng Li', 'Juan Zou', 'Ziyao Zhang', 'Qiegen Liu', 'Yan Xi', 'Hairong Zheng']",2022-02-03T10:09:19Z,http://arxiv.org/abs/2202.01494v3
"Using Source Code Metrics for Predicting Metamorphic Relations at Method
  Level","Metamorphic testing (TM) examines the relations between inputs and outputs of
test runs. These relations are known as metamorphic relations (MR). Currently,
MRs are handpicked and require in-depth knowledge of the System Under Test
(SUT), as well as its problem domain. As a result, the identification and
selection of high-quality MRs is a challenge. \citeauthor{PMR1} suggested the
Predicting Metamorphic Relations (PMR) approach for automatic prediction of
applicable MRs picked from a predefined list. PMR is based on a Support Vector
Machine (SVM) model using features derived from the Control Flow Graphs (CFGs)
of 100 Java methods. The original study of \citeauthor{PMR1} showed encouraging
results, but developing classification models from CFG-related features is
costly. In this paper, we aim at developing a PMR approach that is less costly
without losing performance. We complement the original PMR approach by
considering other than CFG-related features. We define 21 features that can be
directly extracted from source code and build several classifiers, including
SVM models. Our results indicate that using the original CFG-based method-level
features, in particular for a SVM with random walk kernel (RWK), achieve better
predictions in terms of AUC-ROC for most of the candidate MRs than our models.
However, for one of the candidate MRs, using source code features achieved the
best AUC-ROC result (greater than 0.8).","['Alejandra Duque-Torres', 'Dietmar Pfahl', 'Claus Klammer', 'Stefan Fischer']",2022-05-31T14:39:49Z,http://arxiv.org/abs/2205.15835v1
