title,summary,authors,published,link
3DARVisualizer: Debugging 3D Models using Augmented Reality,"Often neglected in traditional education, spatial thinking has played a
critical role in science, technology, engineering, and mathematics (STEM)
education. Spatial thinking skills can be enhanced by training, life
experience, and practice. One approach to train these skills is through 3D
modeling (also known as Computer-Aided Design or CAD). Although 3D modeling
tools have shown promising results in training and enhancing spatial thinking
skills in undergraduate engineering students when it comes to novices,
especially middle and high-school students, they are not sufficient to provide
rich 3D experience since the 3D models created in CAD are isolated the actual
3D physical world. Resulting in novice students finding it difficult to create
error-free 3D models that would 3D print successfully. This leads to student
frustration where students are not motivated to create 3D models themselves;
instead, they prefer to download them from online repositories. To address this
problem, researchers are focusing on integrating 3D models and displays into
the physical world with the help of technologies like Augmented Reality (AR).
In this demo, we present an AR application, 3DARVisualizer, that helps us
explore the role of AR as a 3D model debugger, including enhancing 3D modeling
abilities and spatial thinking skills of middle- and high-school students.","['Srinjita Bhaduri', 'Peter Gyory', 'Tamara Sumner']",2021-05-22T18:15:39Z,http://arxiv.org/abs/2105.10783v2
"Mobile Augmented Reality: User Interfaces, Frameworks, and Intelligence","Mobile Augmented Reality (MAR) integrates computer-generated virtual objects
with physical environments for mobile devices. MAR systems enable users to
interact with MAR devices, such as smartphones and head-worn wearables, and
performs seamless transitions from the physical world to a mixed world with
digital entities. These MAR systems support user experiences by using MAR
devices to provide universal accessibility to digital contents. Over the past
20 years, a number of MAR systems have been developed, however, the studies and
design of MAR frameworks have not yet been systematically reviewed from the
perspective of user-centric design. This article presents the first effort of
surveying existing MAR frameworks (count: 37) and further discusses the latest
studies on MAR through a top-down approach: 1) MAR applications; 2) MAR
visualisation techniques adaptive to user mobility and contexts; 3) systematic
evaluation of MAR frameworks including supported platforms and corresponding
features such as tracking, feature extraction plus sensing capabilities; and 4)
underlying machine learning approaches supporting intelligent operations within
MAR systems. Finally, we summarise the development of emerging research fields,
current state-of-the-art, and discuss the important open challenges and
possible theoretical and technical directions. This survey aims to benefit both
researchers and MAR system developers alike.","['Jacky Cao', 'Kit-Yung Lam', 'Lik-Hang Lee', 'Xiaoli Liu', 'Pan Hui', 'Xiang Su']",2021-06-16T11:26:37Z,http://arxiv.org/abs/2106.08710v1
"Xihe: A 3D Vision-based Lighting Estimation Framework for Mobile
  Augmented Reality","Omnidirectional lighting provides the foundation for achieving
spatially-variant photorealistic 3D rendering, a desirable property for mobile
augmented reality applications. However, in practice, estimating
omnidirectional lighting can be challenging due to limitations such as partial
panoramas of the rendering positions, and the inherent environment lighting and
mobile user dynamics. A new opportunity arises recently with the advancements
in mobile 3D vision, including built-in high-accuracy depth sensors and deep
learning-powered algorithms, which provide the means to better sense and
understand the physical surroundings. Centering the key idea of 3D vision, in
this work, we design an edge-assisted framework called Xihe to provide mobile
AR applications the ability to obtain accurate omnidirectional lighting
estimation in real time. Specifically, we develop a novel sampling technique
that efficiently compresses the raw point cloud input generated at the mobile
device. This technique is derived based on our empirical analysis of a recent
3D indoor dataset and plays a key role in our 3D vision-based lighting
estimator pipeline design. To achieve the real-time goal, we develop a tailored
GPU pipeline for on-device point cloud processing and use an encoding technique
that reduces network transmitted bytes. Finally, we present an adaptive
triggering strategy that allows Xihe to skip unnecessary lighting estimations
and a practical way to provide temporal coherent rendering integration with the
mobile AR ecosystem. We evaluate both the lighting estimation accuracy and time
of Xihe using a reference mobile application developed with Xihe's APIs. Our
results show that Xihe takes as fast as 20.67ms per lighting estimation and
achieves 9.4% better estimation accuracy than a state-of-the-art neural
network.","['Yiqin Zhao', 'Tian Guo']",2021-05-30T13:48:29Z,http://arxiv.org/abs/2106.15280v1
"EasyCom: An Augmented Reality Dataset to Support Algorithms for Easy
  Communication in Noisy Environments","Augmented Reality (AR) as a platform has the potential to facilitate the
reduction of the cocktail party effect. Future AR headsets could potentially
leverage information from an array of sensors spanning many different
modalities. Training and testing signal processing and machine learning
algorithms on tasks such as beam-forming and speech enhancement require high
quality representative data. To the best of the author's knowledge, as of
publication there are no available datasets that contain synchronized
egocentric multi-channel audio and video with dynamic movement and
conversations in a noisy environment. In this work, we describe, evaluate and
release a dataset that contains over 5 hours of multi-modal data useful for
training and testing algorithms for the application of improving conversations
for an AR glasses wearer. We provide speech intelligibility, quality and
signal-to-noise ratio improvement results for a baseline method and show
improvements across all tested metrics. The dataset we are releasing contains
AR glasses egocentric multi-channel microphone array audio, wide field-of-view
RGB video, speech source pose, headset microphone audio, annotated voice
activity, speech transcriptions, head bounding boxes, target of speech and
source identification labels. We have created and are releasing this dataset to
facilitate research in multi-modal AR solutions to the cocktail party problem.","['Jacob Donley', 'Vladimir Tourbabin', 'Jung-Suk Lee', 'Mark Broyles', 'Hao Jiang', 'Jie Shen', 'Maja Pantic', 'Vamsi Krishna Ithapu', 'Ravish Mehra']",2021-07-09T02:00:47Z,http://arxiv.org/abs/2107.04174v2
"Integrating Deep Learning and Augmented Reality to Enhance Situational
  Awareness in Firefighting Environments","We present a new four-pronged approach to build firefighter's situational
awareness for the first time in the literature. We construct a series of deep
learning frameworks built on top of one another to enhance the safety,
efficiency, and successful completion of rescue missions conducted by
firefighters in emergency first response settings. First, we used a deep
Convolutional Neural Network (CNN) system to classify and identify objects of
interest from thermal imagery in real-time. Next, we extended this CNN
framework for object detection, tracking, segmentation with a Mask RCNN
framework, and scene description with a multimodal natural language
processing(NLP) framework. Third, we built a deep Q-learning-based agent,
immune to stress-induced disorientation and anxiety, capable of making clear
navigation decisions based on the observed and stored facts in live-fire
environments. Finally, we used a low computational unsupervised learning
technique called tensor decomposition to perform meaningful feature extraction
for anomaly detection in real-time. With these ad-hoc deep learning structures,
we built the artificial intelligence system's backbone for firefighters'
situational awareness. To bring the designed system into usage by firefighters,
we designed a physical structure where the processed results are used as inputs
in the creation of an augmented reality capable of advising firefighters of
their location and key features around them, which are vital to the rescue
operation at hand, as well as a path planning feature that acts as a virtual
guide to assist disoriented first responders in getting back to safety. When
combined, these four approaches present a novel approach to information
understanding, transfer, and synthesis that could dramatically improve
firefighter response and efficacy and reduce life loss.",['Manish Bhattarai'],2021-07-23T06:35:13Z,http://arxiv.org/abs/2107.11043v2
"Communicating Inferred Goals with Passive Augmented Reality and Active
  Haptic Feedback","Robots learn as they interact with humans. Consider a human teleoperating an
assistive robot arm: as the human guides and corrects the arm's motion, the
robot gathers information about the human's desired task. But how does the
human know what their robot has inferred? Today's approaches often focus on
conveying intent: for instance, upon legible motions or gestures to indicate
what the robot is planning. However, closing the loop on robot inference
requires more than just revealing the robot's current policy: the robot should
also display the alternatives it thinks are likely, and prompt the human
teacher when additional guidance is necessary. In this paper we propose a
multimodal approach for communicating robot inference that combines both
passive and active feedback. Specifically, we leverage information-rich
augmented reality to passively visualize what the robot has inferred, and
attention-grabbing haptic wristbands to actively prompt and direct the human's
teaching. We apply our system to shared autonomy tasks where the robot must
infer the human's goal in real-time. Within this context, we integrate passive
and active modalities into a single algorithmic framework that determines when
and which type of feedback to provide. Combining both passive and active
feedback experimentally outperforms single modality baselines; during an
in-person user study, we demonstrate that our integrated approach increases how
efficiently humans teach the robot while simultaneously decreasing the amount
of time humans spend interacting with the robot. Videos here:
https://youtu.be/swq_u4iIP-g","['James F. Mullen Jr', 'Josh Mosier', 'Sounak Chakrabarti', 'Anqi Chen', 'Tyler White', 'Dylan P. Losey']",2021-09-03T22:49:26Z,http://arxiv.org/abs/2109.01747v1
"Accuracy Evaluation of Touch Tasks in Commodity Virtual and Augmented
  Reality Head-Mounted Displays","An increasing number of consumer-oriented head-mounted displays (HMD) for
augmented and virtual reality (AR/VR) are capable of finger and hand tracking.
We report on the accuracy of off-the-shelf VR and AR HMDs when used for
touch-based tasks such as pointing or drawing. Specifically, we report on the
finger tracking accuracy of the VR head-mounted displays Oculus Quest, Vive Pro
and the Leap Motion controller, when attached to a VR HMD, as well as the
finger tracking accuracy of the AR head-mounted displays Microsoft HoloLens 2
and Magic Leap. We present the results of two experiments in which we compare
the accuracy for absolute and relative pointing tasks using both human
participants and a robot. The results suggest that HTC Vive has a lower spatial
accuracy than the Oculus Quest and Leap Motion and that the Microsoft HoloLens
2 provides higher spatial accuracy than Magic Leap One. These findings can
serve as decision support for researchers and practitioners in choosing which
systems to use in the future.","['Daniel Schneider', 'Verena Biener', 'Alexander Otte', 'Travis Gesslein', 'Philipp Gagel', 'Cuauhtli Campos', 'Klen Čopič Pucihar', 'Matjaž Kljun', 'Eyal Ofek', 'Michel Pahud', 'Per Ola Kristensson', 'Jens Grubert']",2021-09-22T09:21:29Z,http://arxiv.org/abs/2109.10607v1
"WebAssembly enables low latency interoperable augmented and virtual
  reality software","There is a clear difference in runtime performance between native
applications that use augmented/virtual reality (AR/VR) device-specific
hardware and comparable web-based implementations. Here we show that
WebAssembly (Wasm) offers a promising developer solution that can bring
near-native low latency performance to web-based applications, enabling
hardware-agnostic interoperability at scale through portable bytecode that runs
on any WiFi or cellular data network-enabled AR/VR device. Many software
application areas have begun to realize Wasm's potential as a key enabling
technology, but it has yet to establish a robust presence in the AR/VR domain.
When considering the limitations of current web-based AR/VR development
technologies such as WebXR, which provides an existing application programming
interface (API) that enables AR/VR capabilities for web-based programs, Wasm
can resolve critical issues faced with just-in-time (JIT) compilation, slow
run-times, large file sizes and big data, among other challenges. Existing
applications using Wasm-based WebXR are sparse but growing, and the potential
for porting native applications to use this emerging framework will benefit the
web-based AR/VR application space and bring it closer to its native
counterparts in terms of performance. Taken together, this kind of standardized
""write-once-deploy-everywhere"" software framework for AR/VR applications has
the potential to consolidate user experiences across different head-mounted
displays and other compatible hardware devices to ultimately create an
interoperable AR/VR ecosystem.",['Bohdan B. Khomtchouk'],2021-10-14T03:17:07Z,http://arxiv.org/abs/2110.07128v1
"Multi-User Augmented Reality with Infrastructure-free Collaborative
  Localization","Multi-user augmented reality (AR) could someday empower first responders with
the ability to see team members around corners and through walls. For this
vision of people tracking in dynamic environments to be practical, we need a
relative localization system that is nearly instantly available across
wide-areas without any existing infrastructure or manual setup. In this paper,
we present LocAR, an infrastructure-free 6-degrees-of-freedom (6DoF)
localization system for AR applications that uses motion estimates and range
measurements between users to establish an accurate relative coordinate system.
We show that not only is it possible to perform collaborative localization
without infrastructure or global coordinates, but that our approach provides
nearly the same level of accuracy as fixed infrastructure approaches for AR
teaming applications. LocAR uses visual-inertial odometry (VIO) in conjunction
with ultra-wideband (UWB) ranging radios to estimate the relative position of
each device in an ad-hoc manner. The system leverages a collaborative 6DoF
particle filtering formulation that operates on sporadic messages exchanged
between nearby users. Unlike map or landmark sharing approaches, this allows
for collaborative AR sessions even if users do not overlap the same spaces.
LocAR consists of an open-source UWB firmware and reference mobile phone
application that can display the location of team members in real-time using
mobile AR. We evaluate LocAR across multiple buildings under a wide-variety of
conditions including a contiguous 30,000 square foot region spanning multiple
floors and find that it achieves median geometric error in 3D of less than 1
meter between five users freely walking across 3 floors.","['John Miller', 'Elahe Soltanaghai', 'Raewyn Duvall', 'Jeff Chen', 'Vikram Bhat', 'Nuno Pereira', 'Anthony Rowe']",2021-10-30T04:48:53Z,http://arxiv.org/abs/2111.00174v1
"Utility of Optical See-Through Head Mounted Displays in Augmented
  Reality-Assisted Surgery: A systematic review","This article presents a systematic review of optical see-through head mounted
display (OST-HMD) usage in augmented reality (AR) surgery applications from
2013 to 2020. Articles were categorised by: OST-HMD device, surgical
speciality, surgical application context, visualisation content, experimental
design and evaluation, accuracy and human factors of human-computer
interaction. 91 articles fulfilled all inclusion criteria. Some clear trends
emerge. The Microsoft HoloLens increasingly dominates the field, with
orthopaedic surgery being the most popular application (28.6\%). By far the
most common surgical context is surgical guidance (n=58) and segmented
preoperative models dominate visualisation (n = 40). Experiments mainly involve
phantoms (n = 43) or system setup (n = 21), with patient case studies ranking
third (n = 19), reflecting the comparative infancy of the field. Experiments
cover issues from registration to perception with very different accuracy
results. Human factors emerge as significant to OST-HMD utility. Some factors
are addressed by the systems proposed, such as attention shift away from the
surgical site and mental mapping of 2D images to 3D patient anatomy. Other
persistent human factors remain or are caused by OST-HMD solutions, including
ease of use, comfort and spatial perception issues. The significant upward
trend in published articles is clear, but such devices are not yet established
in the operating room and clinical studies showing benefit are lacking. A
focused effort addressing technical registration and perceptual factors in the
lab coupled with design that incorporates human factors considerations to solve
clear clinical problems should ensure that the significant current research
efforts will succeed.","['Manuel Birlo', 'P. J. ""Eddie\'\' Edwards', 'Matthew Clarkson', 'Danail Stoyanov']",2022-02-08T21:02:12Z,http://arxiv.org/abs/2202.04141v1
"InfraredTags: Embedding Invisible AR Markers and Barcodes Using
  Low-Cost, Infrared-Based 3D Printing and Imaging Tools","Existing approaches for embedding unobtrusive tags inside 3D objects require
either complex fabrication or high-cost imaging equipment. We present
InfraredTags, which are 2D markers and barcodes imperceptible to the naked eye
that can be 3D printed as part of objects, and detected rapidly by low-cost
near-infrared cameras. We achieve this by printing objects from an
infrared-transmitting filament, which infrared cameras can see through, and by
having air gaps inside for the tag's bits, which appear at a different
intensity in the infrared image.
  We built a user interface that facilitates the integration of common tags (QR
codes, ArUco markers) with the object geometry to make them 3D printable as
InfraredTags. We also developed a low-cost infrared imaging module that
augments existing mobile devices and decodes tags using our image processing
pipeline. Our evaluation shows that the tags can be detected with little
near-infrared illumination (0.2lux) and from distances as far as 250cm. We
demonstrate how our method enables various applications, such as object
tracking and embedding metadata for augmented reality and tangible
interactions.","['Mustafa Doga Dogan', 'Ahmad Taka', 'Michael Lu', 'Yunyi Zhu', 'Akshat Kumar', 'Aakar Gupta', 'Stefanie Mueller']",2022-02-12T23:45:18Z,http://arxiv.org/abs/2202.06165v1
"Design and Evaluation of an Augmented Reality Head-Mounted Display
  Interface for Human Robot Teams Collaborating in Physically Shared
  Manufacturing Tasks","We provide an experimental evaluation of a wearable augmented reality (AR)
system we have developed for human-robot teams working on tasks requiring
collaboration in shared physical workspace. Recent advances in AR technology
have facilitated the development of more intuitive user interfaces for many
human-robot interaction applications. While it has been anticipated that AR can
provided a more intuitive interface to robot assistants helping human workers
in various manufacturing scenarios, existing studies in robotics have been
largely limited to teleoperation and programming. Industry 5.0 envisions
cooperation between human and robot working in teams. Indeed, there exist many
industrial task that can benefit from human-robot collaboration. A prime
example is high-value composite manufacturing. Working with our industry
partner towards this example application, we evaluated our AR interface design
for shared physical workspace collaboration in human-robot teams. We conducted
a multi-dimensional analysis of our interface using establish metrics. Results
from our user study (n=26) show that subjectively, the AR interface feels more
novel and a standard joystick interface feels more dependable to users.
However, the AR interface was found to reduce physical demand and task
completion time, while increasing robot utilization. Furthermore, user's
freedom of choice to collaborate with the robot may also affect the perceived
usability of the system.","['Wesley P Chan', 'Geoffrey Hanks', 'Maram Sakr', 'Haomiao Zhang', 'Tiger Zuo', 'H F Machiel Van der Loos', 'Elizabeth Croft']",2022-03-16T01:30:02Z,http://arxiv.org/abs/2203.08343v1
Verifiable Access Control for Augmented Reality Localization and Mapping,"Localization and mapping is a key technology for bridging the virtual and
physical worlds in augmented reality (AR). Localization and mapping works by
creating and querying maps made of anchor points that enable the overlay of
these two worlds. As a result, information about the physical world is captured
in the map and naturally gives rise to concerns around who can map physical
spaces as well as who can access or modify the virtual ones. This paper
discusses how we can provide access controls over virtual maps as a basic
building block to enhance security and privacy of AR systems. In particular, we
propose VACMaps: an access control system for localization and mapping using
formal methods. VACMaps defines a domain-specific language that enables users
to specify access control policies for virtual spaces. Access requests to
virtual spaces are then evaluated against relevant policies in a way that
preserves confidentiality and integrity of virtual spaces owned by the users.
The precise semantics of the policies are defined by SMT formulas, which allow
VACMaps to reason about properties of access policies automatically. An
evaluation of VACMaps is provided using an AR testbed of a single-family home.
We show that VACMaps is scalable in that it can run at practical speeds and
that it can also reason about access control policies automatically to detect
potential policy misconfigurations.","['Shaowei Zhu', 'Hyo Jin Kim', 'Maurizio Monge', 'G. Edward Suh', 'Armin Alaghi', 'Brandon Reagen', 'Vincent Lee']",2022-03-24T19:19:38Z,http://arxiv.org/abs/2203.13308v1
"LINA -- A social augmented reality game around mental health, supporting
  real-world connection and sense of belonging for early adolescents","Early adolescence is a time of major social change; a strong sense of
belonging and peer connectedness is an essential protective factor in mental
health during that period. In this paper we introduce LINA, an augmented
reality (AR) smartphone-based serious game played in school by an entire class
(age 10+) together with their teacher, which aims to facilitate and improve
peer interaction, sense of belonging and class climate, while creating a safe
space to reflect on mental health and external stressors related to family
circumstance. LINA was developed through an interdisciplinary collaboration
involving a playwright, software developers, psychologists, and artists, via an
iterative co-development process with young people. A prototype has been
evaluated quantitatively for usability and qualitatively for efficacy in a
study with 91 early adolescents (agemean=11.41). Results from the Game User
Experience Satisfaction Scale (GUESS-18) and data from qualitative focus groups
showed high acceptability and preliminary efficacy of the game. Using AR, a
shared immersive narrative and collaborative gameplay in a shared physical
space offers an opportunity to harness adolescent affinity for digital
technology towards improving real-world social connection and sense of
belonging.","['Gloria Mittmann', 'Adam Barnard', 'Ina Krammer', 'Diogo Martins', 'João Dias']",2022-04-27T13:24:41Z,http://arxiv.org/abs/2204.12917v1
"LEAF + AIO: Edge-Assisted Energy-Aware Object Detection for Mobile
  Augmented Reality","Today very few deep learning-based mobile augmented reality (MAR)
applications are applied in mobile devices because they are significantly
energy-guzzling. In this paper, we design an edge-based energy-aware MAR system
that enables MAR devices to dynamically change their configurations, such as
CPU frequency, computation model size, and image offloading frequency based on
user preferences, camera sampling rates, and available radio resources. Our
proposed dynamic MAR configuration adaptations can minimize the per frame
energy consumption of multiple MAR clients without degrading their preferred
MAR performance metrics, such as latency and detection accuracy. To thoroughly
analyze the interactions among MAR configurations, user preferences, camera
sampling rate, and energy consumption, we propose, to the best of our
knowledge, the first comprehensive analytical energy model for MAR devices.
Based on the proposed analytical model, we design a LEAF optimization algorithm
to guide the MAR configuration adaptation and server radio resource allocation.
An image offloading frequency orchestrator, coordinating with the LEAF, is
developed to adaptively regulate the edge-based object detection invocations
and to further improve the energy efficiency of MAR devices. Extensive
evaluations are conducted to validate the performance of the proposed
analytical model and algorithms.","['Haoxin Wang', 'BaekGyu Kim', 'Jiang Xie', 'Zhu Han']",2022-05-27T06:11:50Z,http://arxiv.org/abs/2205.13770v1
"Smart operators in industry 4.0: A human-centered approach to enhance
  operators' capabilities and competencies within the new smart factory context","As the Industry 4.0 takes shape, human operators experience an increased
complexity of their daily tasks: they are required to be highly flexible and to
demonstrate adaptive capabilities in a very dynamic working environment. It
calls for tools and approaches that could be easily embedded into everyday
practices and able to combine complex methodologies with high usability
requirements. In this perspective, the proposed research work is focused on the
design and development of a practical solution, called Sophos-MS, able to
integrate augmented reality contents and intelligent tutoring systems with
cutting-edge fruition technologies for operators' support in complex
man-machine interactions. After establishing a reference methodological
framework for the smart operator concept within the Industry 4.0 paradigm, the
proposed solution is presented, along with its functional and non-function
requirements. Such requirements are fulfilled through a structured design
strategy whose main outcomes include a multi-layered modular solution,
Sophos-MS, that relies on Augmented Reality contents and on an intelligent
personal digital assistant with vocal interaction capabilities. The proposed
approach has been deployed and its training potentials have been investigated
with field experiments. The experimental campaign results have been firstly
checked to ensure their statistical relevance and then analytically assessed in
order to show that the proposed solution has a real impact on operators'
learning curves and can make the difference between who uses it and who does
not.","['Francesco Longo', 'Letizia Nicoletti', 'Antonio Padovano']",2022-05-30T15:32:05Z,http://arxiv.org/abs/2206.00104v1
"Effects of Augmented-Reality-Based Assisting Interfaces on Drivers'
  Object-wise Situational Awareness in Highly Autonomous Vehicles","Although partially autonomous driving (AD) systems are already available in
production vehicles, drivers are still required to maintain a sufficient level
of situational awareness (SA) during driving. Previous studies have shown that
providing information about the AD's capability using user interfaces can
improve the driver's SA. However, displaying too much information increases the
driver's workload and can distract or overwhelm the driver. Therefore, to
design an efficient user interface (UI), it is necessary to understand its
effect under different circumstances. In this paper, we focus on a UI based on
augmented reality (AR), which can highlight potential hazards on the road. To
understand the effect of highlighting on drivers' SA for objects with different
types and locations under various traffic densities, we conducted an in-person
experiment with 20 participants on a driving simulator. Our study results show
that the effects of highlighting on drivers' SA varied by traffic densities,
object locations and object types. We believe our study can provide guidance in
selecting which object to highlight for the AR-based driver-assistance
interface to optimize SA for drivers driving and monitoring partially
autonomous vehicles.","['Xiaofeng Gao', 'Xingwei Wu', 'Samson Ho', 'Teruhisa Misu', 'Kumar Akash']",2022-06-06T03:23:34Z,http://arxiv.org/abs/2206.02332v1
Volumetric Disentanglement for 3D Scene Manipulation,"Recently, advances in differential volumetric rendering enabled significant
breakthroughs in the photo-realistic and fine-detailed reconstruction of
complex 3D scenes, which is key for many virtual reality applications. However,
in the context of augmented reality, one may also wish to effect semantic
manipulations or augmentations of objects within a scene. To this end, we
propose a volumetric framework for (i) disentangling or separating, the
volumetric representation of a given foreground object from the background, and
(ii) semantically manipulating the foreground object, as well as the
background. Our framework takes as input a set of 2D masks specifying the
desired foreground object for training views, together with the associated 2D
views and poses, and produces a foreground-background disentanglement that
respects the surrounding illumination, reflections, and partial occlusions,
which can be applied to both training and novel views. Our method enables the
separate control of pixel color and depth as well as 3D similarity
transformations of both the foreground and background objects. We subsequently
demonstrate the applicability of our framework on a number of downstream
manipulation tasks including object camouflage, non-negative 3D object
inpainting, 3D object translation, 3D object inpainting, and 3D text-based
object manipulation. Full results are given in our project webpage at
https://sagiebenaim.github.io/volumetric-disentanglement/","['Sagie Benaim', 'Frederik Warburg', 'Peter Ebert Christensen', 'Serge Belongie']",2022-06-06T17:57:07Z,http://arxiv.org/abs/2206.02776v1
"Latents2Segments: Disentangling the Latent Space of Generative Models
  for Semantic Segmentation of Face Images","With the advent of an increasing number of Augmented and Virtual Reality
applications that aim to perform meaningful and controlled style edits on
images of human faces, the impetus for the task of parsing face images to
produce accurate and fine-grained semantic segmentation maps is more than ever
before. Few State of the Art (SOTA) methods which solve this problem, do so by
incorporating priors with respect to facial structure or other face attributes
such as expression and pose in their deep classifier architecture. Our
endeavour in this work is to do away with the priors and complex pre-processing
operations required by SOTA multi-class face segmentation models by reframing
this operation as a downstream task post infusion of disentanglement with
respect to facial semantic regions of interest (ROIs) in the latent space of a
Generative Autoencoder model. We present results for our model's performance on
the CelebAMask-HQ and HELEN datasets. The encoded latent space of our model
achieves significantly higher disentanglement with respect to semantic ROIs
than that of other SOTA works. Moreover, it achieves a 13% faster inference
rate and comparable accuracy with respect to the publicly available SOTA for
the downstream task of semantic segmentation of face images.","['Snehal Singh Tomar', 'A. N. Rajagopalan']",2022-07-05T08:09:15Z,http://arxiv.org/abs/2207.01871v2
Gaze-Vergence-Controlled See-Through Vision in Augmented Reality,"Augmented Reality (AR) see-through vision is an interesting research topic
since it enables users to see through a wall and see the occluded objects. Most
existing research focuses on the visual effects of see-through vision, while
the interaction method is less studied. However, we argue that using common
interaction modalities, e.g., midair click and speech, may not be the optimal
way to control see-through vision. This is because when we want to see through
something, it is physically related to our gaze depth/vergence and thus should
be naturally controlled by the eyes. Following this idea, this paper proposes a
novel gaze-vergence-controlled (GVC) see-through vision technique in AR. Since
gaze depth is needed, we build a gaze tracking module with two infrared cameras
and the corresponding algorithm and assemble it into the Microsoft HoloLens 2
to achieve gaze depth estimation. We then propose two different GVC modes for
see-through vision to fit different scenarios. Extensive experimental results
demonstrate that our gaze depth estimation is efficient and accurate. By
comparing with conventional interaction modalities, our GVC techniques are also
shown to be superior in terms of efficiency and more preferred by users.
Finally, we present four example applications of gaze-vergence-controlled
see-through vision.","['Zhimin Wang', 'Yuxin Zhao', 'Feng Lu']",2022-07-06T13:11:34Z,http://arxiv.org/abs/2207.02645v1
Privacy-preserving Reflection Rendering for Augmented Reality,"Many augmented reality (AR) applications rely on omnidirectional environment
lighting to render photorealistic virtual objects. When the virtual objects
consist of reflective materials, such as a metallic sphere, the required
lighting information to render such objects can consist of privacy-sensitive
information that is outside the current camera view. In this paper, we show,
for the first time, that accuracy-driven multi-view environment lighting can
reveal out-of-camera scene information and compromise privacy. We present a
simple yet effective privacy attack that extracts sensitive scene information
such as human face and text information from the rendered objects, under a
number of application scenarios.
  To defend against such attacks, we develop a novel $IPC^{2}S$ defense and a
conditional $R^2$ defense. Our $IPC^{2}S$ defense, used in conjunction with a
generic lighting reconstruction method, preserves the scene geometry while
obfuscating the privacy-sensitive information. As a proof-of-concept, we
leverage existing OCR and face detection models to identify text and human
faces from past camera observations and blur the color pixels associated with
detected regions. We evaluate the visual quality impact of our defense by
comparing rendered virtual objects to ones rendered with a generic
multi-lighting reconstruction technique, ARKit, and $R^2$ defense. Our visual
and quantitative results demonstrate that our defense leads to structurally
similar reflections with up to 0.98 SSIM score across a variety of rendering
scenarios while preserving sensitive information by reducing the automatic
extraction success rate to at most 8.8%.","['Yiqin Zhao', 'Sheng Wei', 'Tian Guo']",2022-07-07T02:48:59Z,http://arxiv.org/abs/2207.03056v1
"Direction-Aware Adaptive Online Neural Speech Enhancement with an
  Augmented Reality Headset in Real Noisy Conversational Environments","This paper describes the practical response- and performance-aware
development of online speech enhancement for an augmented reality (AR) headset
that helps a user understand conversations made in real noisy echoic
environments (e.g., cocktail party). One may use a state-of-the-art blind
source separation method called fast multichannel nonnegative matrix
factorization (FastMNMF) that works well in various environments thanks to its
unsupervised nature. Its heavy computational cost, however, prevents its
application to real-time processing. In contrast, a supervised beamforming
method that uses a deep neural network (DNN) for estimating spatial information
of speech and noise readily fits real-time processing, but suffers from drastic
performance degradation in mismatched conditions. Given such complementary
characteristics, we propose a dual-process robust online speech enhancement
method based on DNN-based beamforming with FastMNMF-guided adaptation. FastMNMF
(back end) is performed in a mini-batch style and the noisy and enhanced speech
pairs are used together with the original parallel training data for updating
the direction-aware DNN (front end) with backpropagation at a
computationally-allowable interval. This method is used with a blind
dereverberation method called weighted prediction error (WPE) for transcribing
the noisy reverberant speech of a speaker, which can be detected from video or
selected by a user's hand gesture or eye gaze, in a streaming manner and
spatially showing the transcriptions with an AR technique. Our experiment
showed that the word error rate was improved by more than 10 points with the
run-time adaptation using only twelve minutes of observation.","['Kouhei Sekiguchi', 'Aditya Arie Nugraha', 'Yicheng Du', 'Yoshiaki Bando', 'Mathieu Fontaine', 'Kazuyoshi Yoshii']",2022-07-15T05:14:27Z,http://arxiv.org/abs/2207.07296v1
"ARShopping: In-Store Shopping Decision Support Through Augmented Reality
  and Immersive Visualization","Online shopping gives customers boundless options to choose from, backed by
extensive product details and customer reviews, all from the comfort of home;
yet, no amount of detailed, online information can outweigh the instant
gratification and hands-on understanding of a product that is provided by
physical stores. However, making purchasing decisions in physical stores can be
challenging due to a large number of similar alternatives and limited
accessibility of the relevant product information (e.g., features, ratings, and
reviews). In this work, we present ARShopping: a web-based prototype to
visually communicate detailed product information from an online setting on
portable smart devices (e.g., phones, tablets, glasses), within the physical
space at the point of purchase. This prototype uses augmented reality (AR) to
identify products and display detailed information to help consumers make
purchasing decisions that fulfill their needs while decreasing the
decision-making time. In particular, we use a data fusion algorithm to improve
the precision of the product detection; we then integrate AR visualizations
into the scene to facilitate comparisons across multiple products and features.
We designed our prototype based on interviews with 14 participants to better
understand the utility and ease of use of the prototype.","['Bingjie Xu', 'Shunan Guo', 'Eunyee Koh', 'Jane Hoffswell', 'Ryan Rossi', 'Fan Du']",2022-07-15T17:56:57Z,http://arxiv.org/abs/2207.07643v1
